cause,filename
"The reported issues are primarily due to a combination of inadequate ventilation, particularly from a malfunctioning mechanical extraction unit in the wet room, and elevated internal humidity levels. Additionally, the presence of contents against external walls restricts airflow, contributing to condensation and mould development.",0803_PO22.pdf
"The reported issues are primarily due to a combination of inadequate ventilation, as evidenced by blocked trickle vents and poorly performing mechanical extraction units, and elevated internal humidity levels resulting from a 'moist' occupancy. Additionally, the placement of contents against walls and previous mould on these contents contribute to sustaining the internal atmospheric moisture, creating conditions conducive to mould development.",0802_PO22.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly the absence of an extractor fan in the kitchen and insufficient airflow from the bathroom fan, combined with atmospheric moisture generated by occupational activities within the property.",0870_RH4.pdf
"The reported issues are primarily due to inadequate ventilation, as evidenced by blocked passive vents and the need for maintenance on mechanical extraction units, which can lead to moisture accumulation and potential dampness.",0656_LU3.pdf
"The main causes of the reported damp and mould issues include poor ventilation leading to condensation, particularly in areas with colder structural elements like the north-east facing wall, which retains moisture. The absence of forced ventilation in the bathroom exacerbates the problem by allowing moisture-laden air to circulate without adequate removal, while passive wall plates cool localized areas, promoting condensation. Additionally, the removal of the kitchen door allows moisture from daily activities to spread throughout the property, increasing the likelihood of condensation on colder surfaces.",0836_RG10.pdf
"The reported mould issues are primarily caused by inadequate ventilation due to the absence of mechanical extraction units and the obstruction of air circulation by contents placed against external walls. Additionally, persistent elevated humidity levels, likely resulting from high occupancy and associated activities, contribute to the moisture problems.",0646_LU3.pdf
"The reported mould issues are primarily caused by inadequate ventilation, which fails to meet building regulations and is insufficient to manage moisture levels generated by occupational activities. Additionally, atmospheric moisture and potentially residual moisture in the floor slab contribute to the conditions that allow mould to proliferate.",0745_NR10.pdf
"The reported issues are primarily caused by a combination of inadequate ventilation and periods of raised humidity levels, leading to condensation on colder surfaces. The absence of a mechanical extraction unit in the kitchen exacerbates the situation, as it increases reliance on occupants to manage moisture. Additionally, restricted air circulation behind furniture and in fitted wardrobes contributes to the condensation problem, creating conditions conducive to mould growth.",0416_BN18.pdf
"The reported mould issues are primarily caused by inadequate ventilation, which fails to meet building regulations and is insufficient to manage moisture levels generated by occupational activities. Additionally, the influence of air and surface temperatures contributes to the atmospheric moisture that facilitates mould growth.",0744_NR10.pdf
"The main causes of the damp and mould issues reported include the lack of insulation in the solid brick wall, which leads to moisture wicking from below the damp proof course (DPC) into the wall, and inadequate ventilation throughout the property, particularly in the roof void and living areas, which contributes to high humidity levels and potential interstitial condensation. Additionally, the possibility of a leak in the water main serving multiple properties may also be contributing to the moisture problems.",0269_TA9.pdf
"The reported damp issues in the basement are primarily caused by active foul water ingress from a sewer chamber, which is affecting the office area and contributing to high moisture levels in the surrounding walls. Additionally, there may be weather-related water ingress affecting the front elevation of the property, particularly around the cast iron rainwater drainage system, which could be exacerbating the moisture problems.",0137_E1.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, as indicated by closed trickle vents and a blocked static vent, leading to elevated humidity levels. Additionally, the lack of undercuts on bathroom and kitchen doors restricts the effectiveness of the installed extraction units, further contributing to poor air circulation and potential condensation.",0417_BN18.pdf
"The main causes of the reported damp issues include ground water ingress due to inadequate damp proofing at the floor/wall junction, penetrating damp from a broken pathway and a covered coal chute opening, and potential leaks from the soil vent pipe and rainwater pipe, which may contribute to moisture accumulation in the basement.",0576_KT6.pdf
"The raised moisture levels in the structure are attributed to localized ongoing issues rather than the original loss, indicating potential problems such as inadequate moisture management or structural deficiencies. Additionally, the presence of cooler surfaces suggests that these areas may be prone to condensation under elevated internal moisture conditions and lower external temperatures.",0173_ME8.pdf
"The main causes of the reported damp and mould issues are poor ventilation leading to high internal moisture levels and persistent relative humidity exceeding 70% RH, combined with the internal surfaces being at or below the dew point temperature, which promotes condensation on windows and frames.",0302_B98.pdf
"The reported damp and mould issues are primarily due to inadequate ventilation, which leads to excessive moisture accumulation and subsequent condensation. Additionally, the presence of water ingress from external sources, such as leaks or poor drainage, further exacerbates the problem by introducing moisture into the building fabric.",0150_GU30.pdf
"The reported issues are primarily caused by a combination of inadequate ventilation leading to elevated internal humidity levels, bridging of the damp proof course (DPC) due to an exterior step, possible internal leaks in the bathroom, and the placement of furniture against external walls, which restricts airflow and contributes to moisture retention.",0685_LU4.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, exacerbated by the high occupancy level and lifestyle activities such as frequent laundry drying, which contribute to elevated humidity levels. Additionally, insufficient loft insulation and potential cold bridging at the wall/ceiling junctions lead to localized condensation, particularly on external walls.",0695_LU4.pdf
"The main causes of the reported damp and mould issues include water ingress through the open head of the gable wall, which has led to free moisture affecting the internal plaster surfaces, and the potential absence of insulation in bedroom 1, resulting in cold spots that may facilitate condensation. Additionally, a possible plumbing leak in the kitchen contributes to elevated moisture levels in that area.",0224_SO18.pdf
"The reported damp and mould issues are primarily due to inadequate ventilation, which leads to excessive moisture accumulation in the indoor environment. Additionally, the presence of water ingress from external sources, such as leaks or poor drainage, further exacerbates the problem by introducing moisture that cannot evaporate effectively.",0153_HP3.pdf
"The main causes of the reported damp and mould issues include moisture penetration from the gable wall due to inadequate waterproofing and potential driving rain exposure, as well as inadequate ventilation leading to condensation on cold wall surfaces. Additionally, the presence of a possible soakaway drainage issue may contribute to the moisture accumulation.",0582_LS13.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to the absence of forced extract devices and the occupants' lifestyle choices, such as drying washing indoors. This is compounded by poor cavity wall insulation, particularly in the North and East walls, which leads to cooler wall surfaces that promote condensation when warm, moist air from the interior comes into contact with them.",0359_BH21.pdf
"The mould issues in the bedroom are primarily caused by restricted air movement due to the wardrobe being tight against the wall, leading to poor ventilation. Additionally, a small leak beneath the sink is contributing to moisture accumulation, while a blocked ACO drain and improperly fitted downpipe are likely causing water to pool around the property, exacerbating damp conditions.",0881_SE26.pdf
"The main causes of the reported damp and mould issues are poor ventilation due to the absence of extraction units and closed trickle vents, leading to condensation, and the drying of clothes indoors, which increases internal moisture levels. Additionally, there appears to be a long-term damp issue related to defects in the external brickwork and potential water ingress from the flat roof above.",0358_BH21.pdf
"The main causes of the reported damp and mould issues are elevated atmospheric moisture levels, poor background passive ventilation throughout the property, and inadequate forced ventilation in the kitchen area. Additionally, a plumbing issue has contributed to moisture accumulation, particularly affecting the gable end wall and first-floor master bedroom.",0014_DA11.pdf
"The reported issues are primarily caused by elevated internal humidity levels, reaching up to 97% RH during winter, combined with insufficient ventilation, which leads to condensation and supports mould growth. Additionally, there may be an internal leak contributing to moisture readings at specific floor locations, and interstitial condensation is suggested by thermal imagery.",0914_SO30.pdf
"The reported issues of mould and condensation are primarily due to inadequate ventilation, as indicated by the insufficient performance of the installed mechanical extraction units and the PIV unit, which do not meet the required Whole Dwelling Ventilation Rate. Additionally, the presence of a 'wet' occupancy suggests that moisture generation within the flat is not being effectively managed, contributing to the conditions that allow mould to develop.",0915_SO30.pdf
"The reported issues of damp and mould are primarily caused by poor ventilation leading to condensation, particularly in areas with elevated moisture levels. Additionally, the presence of moisture vapour generation from plants and their watering in the orangery, combined with residual moisture from the construction of the structure, contributes to the overall moisture load in the atmosphere, further exacerbating mould activity.",0972_TN13.pdf
"The reported damp and mould issues are primarily caused by high levels of atmospheric moisture due to inadequate ventilation, particularly from drying laundry indoors and insufficient extraction in the kitchen and bathroom. Additionally, the presence of a cold, single-skin exterior wall contributes to condensation, while previous damp remediation works may not have fully addressed underlying moisture problems.",0879_SE22.pdf
"The reported damp and mould issues are primarily caused by persistent elevated humidity levels resulting from inadequate ventilation, particularly due to malfunctioning extraction units and the absence of a door between the lounge and kitchen, which allows warm moist air to circulate. Additionally, the practice of drying clothes indoors contributes significantly to the internal moisture load, exacerbating the problem.",0781_PO21.pdf
"The main causes of the reported damp and mould issues include moisture ingress due to a previous leaking radiator and potential water entry from a disused stone chimney, as well as structural movement caused by changes in the water table from heavy rainfall affecting the clay ground beneath the property. Additionally, the presence of expanding foam and previous repointing efforts indicate attempts to address moisture issues that may not have been fully effective.",0113_CA11.pdf
"The main causes of the reported damp and mould issues are high internal humidity levels due to inadequate ventilation, particularly from non-operational mechanical extraction units, and the drying of laundry indoors. Additionally, the absence of background ventilation and the placement of contents against external walls contribute to the formation of colder areas, leading to condensation.",0780_PO21.pdf
"The reported mould issues are primarily caused by ineffective ventilation in the property, as there is no extraction device in the kitchen and all trickle vents were closed, leading to a buildup of internal atmospheric moisture. Additionally, the high moisture levels are exacerbated by the 'moist' occupancy of the property and the presence of a leak from the hand basin, which contributes to elevated moisture readings in the bathroom.",0590_LU1.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to the absence of forced extraction units, combined with high moisture generation from frequent laundry drying indoors. This lack of proper airflow allows warm, moist air to accumulate and come into contact with cold surfaces, resulting in condensation and subsequent mould growth.",0314_BH17.pdf
"The reported damp and mould issues are primarily caused by inadequate drainage and sealing of the cavity trays and damp proof courses (DPC), which allow water ingress into the floor structure. Additionally, the gas membrane is improperly retaining water, acting like a pond liner, and the lack of insulation in the garage area contributes to moisture accumulation. The design changes during construction, including the transition to timber frame and the presence of redundant brick walls, further exacerbate capillary moisture migration from the gas membrane to the floor screed.",0204_PR3.pdf
"The reported damp and mould issues are primarily caused by a combination of weather ingress due to inadequate flashings and roof details, ground-related moisture from penetrating damp affecting the lower wall structures, and potential issues with previously removed cavity wall insulation leading to moisture retention in the upper wall structures. Additionally, hygroscopic salts in the wall structure are exacerbating the moisture levels, influenced by atmospheric moisture conditions within the property.",0278_TN24.pdf
"The reported damp and mould issues are primarily caused by significant ongoing leaks from the bathroom and plumbing to the boiler, leading to high moisture levels in the structure. Additionally, the presence of blown vinyl wall paper and decorative vinyl flooring acts as a vapour barrier, restricting the evaporation of moisture from the walls and timber floor structures, exacerbating the damp conditions.",0943_SS3.pdf
"Blocked drains leading to pooling of water on communal flat roofs, which has overflowed and penetrated the party wall, causing water ingress and wet roof joists.",0163_LU4.pdf
"The main causes of the reported issues are inadequate ventilation due to the isolation of the MVHR unit, which prevents proper air circulation, and the potential for condensation resulting from the solid wall cooling during colder periods. The combination of good air tightness in the property and insufficient use of the installed ventilation measures contributes to the risk of mould growth and elevated indoor air pollutants.",0083_SO50.pdf
"The reported damp and mould issues are primarily due to inadequate damp proofing, as the property predates regulations requiring a damp proof course (DPC), and the existing chemical injected DPC is compromised. Additionally, groundwater migration through wall structures and rainwater ingress through damaged exterior render contribute to the moisture problems.",0750_NW6.pdf
"The reported issues are primarily caused by inadequate ventilation due to closed passive trickle vents and the absence of mechanical extraction units, leading to elevated internal humidity levels. Additionally, the placement of contents against external walls further restricts airflow, creating conditions conducive to mould growth.",0624_LU2.pdf
"The mould development is primarily caused by elevated atmospheric moisture levels resulting from indoor activities such as drying laundry, combined with inadequate ventilation, particularly the absence of a forced extraction unit in the kitchen and ineffective use of the bathroom extraction unit due to open windows. Additionally, furniture placement against external walls contributes to cooler surfaces, promoting condensation and mould growth.",0634_LU2.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in the property, as indicated by the insufficient flow rate of the installed fans, and the potential for moisture migration from the ground due to the absence of a proper damp proof membrane in older construction methods. Additionally, an escape of water in the bathroom contributes to localized moisture problems.",0714_ME3.pdf
"The damp and mould issues in the WC are primarily caused by inadequate ventilation, which leads to high humidity levels and condensation, particularly on the pipework. Additionally, the room's lower floor level compared to the entrance hallway creates a cellar effect, potentially compromising the effectiveness of the damp proof course (DPC) and contributing to moisture accumulation at the skirting and low wall levels. The recent cavity wall injection insulation may also have exacerbated the moisture retention in the area.",0174_MK41.pdf
"The reported issues of damp and mould are primarily caused by poor ventilation, as the flat relies on manually opened windows for moisture control and lacks forced extraction devices. Additionally, the presence of cooler areas behind furniture against colder external walls restricts air circulation, leading to condensation when warm internal air contacts these surfaces. Elevated humidity levels further contribute to the conditions that sustain mould growth.",0537_GU12.pdf
"The reported damp and mould issues are primarily caused by a combination of inadequate ventilation, including a decommissioned PIV unit and closed trickle vents, along with elevated internal humidity levels that result from warm moist air contacting cooler surfaces. Additionally, a potential leak in the kitchen may contribute to localized moisture problems.",0536_GU12.pdf
"The main causes of the reported damp and mould issues are a general lack of ventilation, particularly due to a malfunctioning mechanical extraction unit in the bathroom and inadequate operation of the kitchen extractor fan. Additionally, the presence of passive trickle vents that may not be fully utilized contributes to insufficient air circulation, which can lead to elevated moisture levels in critical areas like the bathroom.",0819_PO5.pdf
"The main causes of the reported damp and mould issues are the lack of forced ventilation in the bathroom and kitchen, which are significant sources of atmospheric moisture, and the removal of heating pipes that previously helped maintain air temperature near the exterior walls, leading to increased relative humidity and promoting mould growth.",0669_LU3.pdf
"The main causes of the mould issues are inadequate ventilation that fails to meet building regulations, leading to insufficient air exchange, and atmospheric moisture generated by occupational activities, compounded by cooler surface temperatures on the exterior walls that promote condensation.",0723_ME4.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in the bathroom areas, particularly due to obstructed and continuously running extractor fans, which fail to effectively remove moisture. Additionally, atmospheric moisture conditions resulting from occupational activities contribute to elevated humidity levels, exacerbating the risk of condensation and mould growth. Potential issues with sub-floor ventilation may also lead to increased moisture levels in the floor structures.",0529_GL52.pdf
"The main causes of the reported damp and mould issues include a leak in the pipework under the sink leading to water ingress, inadequate ventilation resulting in poor airflow and ineffective moisture evaporation, and potential issues with the damp proof membrane (DPM) and damp proof course (DPC) due to the age of the property, which may allow ground moisture to penetrate the structure.",0968_TA9.pdf
"The reported damp and mould issues are primarily caused by poor ventilation leading to elevated relative humidity levels, which exceed 70% for extended periods, creating conditions conducive to mould growth. Additionally, minor water ingress due to structural movement and misalignment of the bay window contributes to moisture accumulation, while the single skin construction of the bay window exacerbates condensation issues due to significant temperature differences between the interior and exterior.",0215_SE25.pdf
"The main causes of the reported damp and mould issues are poor ventilation due to a malfunctioning extractor fan in the bathroom, leading to elevated humidity levels, and reduced air temperature in the bedroom, which contributes to condensation on the walls.",0856_RG28.pdf
"The mould issues in the property are primarily caused by inadequate ventilation in the bathroom and kitchen areas, leading to the accumulation of atmospheric moisture. Additionally, the combination of cooler surface temperatures due to the orientation and construction of the property contributes to condensation, exacerbating the mould problem.",0857_RG28.pdf
"The main causes of the reported damp and mould issues include inadequate design barriers allowing ground moisture migration into wall structures, ineffective previous damp remediation efforts leading to capillary action, and an ongoing water leak that exacerbates moisture levels under the floor structure. Additionally, the presence of high moisture levels in specific areas suggests that these factors collectively contribute to the overall damp conditions.",0209_RH19.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, as evidenced by the closed trickle vents and absence of forced ventilation, leading to high humidity levels. Additionally, the occupants' cooking activities contribute to the moisture in the air, exacerbating the problem. The insulation works carried out previously may have further reduced natural airflow, compounding the lack of ventilation.",0162_LU3.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation leading to condensation, particularly in areas like the built-in wardrobe and kitchen. Additionally, ground-related moisture is affecting the structure due to significant levels of chlorides and nitrates, while potential penetrating damp is exacerbated by poor detailing at the building's corner. The presence of cabling through the lower wall structure may also compromise previous remediation efforts.",0024_GU31.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly due to ineffective operation of the kitchen fan unit, and insufficient overall dwelling ventilation rates, which are exacerbated by occupational activities that increase moisture levels in the atmosphere.",0704_ME1.pdf
"The main causes of the reported damp and mould issues are high internal humidity levels combined with inadequate ventilation throughout the property. The presence of condensation on bedroom windows indicates insufficient airflow, while ineffective passive vents and a reliance on manual operation of the bathroom extractor further exacerbate the lack of proper ventilation. Additionally, the static vent plates in the bedrooms may hinder airflow, contributing to the overall problem.",0809_PO22.pdf
"The main causes of the reported mould issues are elevated humidity levels due to insufficient ventilation, particularly from the kitchen and bathroom, combined with the introduction of cavity wall insulation which may have altered the property's moisture dynamics. The bathroom extractor unit expels warm moist air into the loft rather than outside, potentially leading to condensation in colder areas, while the lack of effective extraction and drying of clothes indoors contributes to increased moisture levels.",0808_PO22.pdf
"The damp and mould issues in the building are primarily caused by inadequate ventilation due to several factors, including the loss of open fires and flues that previously facilitated airflow, the replacement of draughty windows with airtight UPVC frames, and the introduction of cavity wall insulation that has blocked natural ventilation pathways. Additionally, lifestyle changes of the occupants, such as reliance on central heating, have led to increased moisture generation without sufficient means to manage it, exacerbating condensation problems.",0270_TA9.pdf
"The main causes of the reported damp and mould issues are a lack of ventilation leading to condensation, increased atmospheric moisture from the owner's hobby of breeding reptiles, and a high water table in the area, which may contribute to localized ground moisture conditions. The moisture supporting the mould is primarily attributed to these atmospheric conditions rather than the external mains water leak.",0279_TN26.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation from underperforming extraction units in the bathroom and kitchen, which fail to meet recommended flow rates, leading to the accumulation of warm, moist air. Additionally, thermal bridging at the junction of the walls contributes to condensation on colder surfaces, exacerbating the mould growth observed in bedroom 1 and the kitchen.",0497_DT5.pdf
"The main causes of the reported mould issues are poor ventilation and the presence of contents placed against the party wall, which likely leads to cold spots and inhibits proper air circulation, creating conditions conducive to mould growth.",0700_LU4.pdf
"The main underlying causes of the reported damp and mould issues are inadequate ventilation due to poorly functioning trickle vents and insufficient extraction rates from the kitchen and bathroom units, combined with high moisture generation from frequent laundry activities. Additionally, the presence of condensation on windows and the insulation issues in the loft contribute to the overall damp environment.",0366_BH22.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation leading to insufficient air circulation and high humidity levels, as well as the construction of the utility room with single skin walls that are prone to moisture retention and condensation. Additionally, the recent water penetration during heavy rain suggests potential flaws in the roof or ceiling construction that may contribute to moisture ingress.",0405_BN17.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly in the bathroom where the extraction unit's flow rate is below the recommended level, and the drying of laundry indoors on a clothes horse, which contributes to increased humidity. Additionally, poor insulation in the loft and areas of poor pointing on the exterior may exacerbate the problem by allowing cold surfaces that promote condensation.",0367_BH22.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation due to under-performing mechanical extraction units and closed passive trickle vents, which prevent proper air circulation. This lack of ventilation allows internal moisture to accumulate, particularly behind contents against cooler external walls, leading to condensation and mould growth. Additionally, potential defects in the damp proof course (DPC) and possible bridging issues may contribute to elevated moisture levels in the external walls.",0404_BN17.pdf
"The main causes of the mould issues are persistent elevated atmospheric moisture levels due to occupational activities and inadequate ventilation, exacerbated by ineffective extractor fans that do not meet the required flow rate for whole dwelling ventilation. Additionally, drying laundry indoors without sufficient ventilation contributes to the moisture problem.",0455_CR0.pdf
"The reported dampness and mould issues are primarily caused by bridging of the damp proof course (DPC) due to defective pointing and mortar, allowing moisture to penetrate the inner leaf of the bathroom wall. Additionally, inadequate ventilation in the bathroom, including an improperly installed extraction unit that allows rainwater to enter the cavity, contributes to the damp conditions. In the kitchen, a lack of adequate air circulation behind the sink unit, possibly due to a localized leak or penetration issue, exacerbates the mould growth.",0920_SO30.pdf
"The main causes of the reported damp and mould issues are overflowing gutters leading to water ingress into the cavity walls, inadequate insulation and ventilation in the property, and the degradation of UFFI insulation which has prevented proper airflow and moisture dispersion. Additionally, the presence of dirty wall ties and bridged cavities at low levels contributes to water accumulation and moisture retention.",0253_TA6.pdf
"The main causes of the reported damp and mould issues are poor ventilation due to the forced extraction units being isolated and ineffective, combined with the lack of external drying facilities for laundry, leading to elevated humidity levels. Additionally, a previous leak from the fridge has contributed moisture to the structure, exacerbating the conditions for mould growth, particularly in areas with limited airflow.",0207_RH10.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation leading to high internal moisture levels, particularly in the kitchen and bathroom areas, combined with the presence of cold surfaces that promote condensation. The use of thermoplastic tiles acts as a vapour barrier, restricting evaporation from the sub-stratum, which further exacerbates moisture retention in localized areas.",0206_RH10.pdf
"The main causes of the reported damp and mould issues are water ingress due to rain-related factors, compounded by detailing issues that allow moisture to bypass the waterproofing membrane at the junction of the exterior wall and block paving. This improper sealing and potential failure of the waterproofing system contribute to the moisture affecting the basement structure.",0156_KT6.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation leading to condensation, particularly when furniture is placed against external walls, and insufficient airflow from installed ventilation systems that do not meet current building regulations. Additionally, atmospheric moisture from occupational activities contributes to the overall humidity levels in the property.",0561_GU46.pdf
"The main causes of the mould outbreaks are inadequate ventilation leading to condensation, particularly due to the placement of contents against colder external walls which restricts air circulation, and water ingress from the flat above and the flat roof. Additionally, the property appears to struggle with maintaining heat, contributing to cooler areas that promote mould growth.",0059_PO1.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation leading to elevated humidity levels and atmospheric moisture, compounded by insufficient airflow from kitchen and bathroom extractor units, which do not meet current building regulations. Additionally, the presence of saturated chipboard flooring adjacent to exterior walls indicates potential water ingress or poor drainage, further contributing to the mould proliferation.",0826_PO6.pdf
"The main causes of the reported damp and mould issues are poor ventilation and elevated relative humidity levels, which lead to condensation on cooler surfaces. The presence of cold surface temperatures in the rear area exacerbates the situation by cooling the adjacent air, increasing humidity and creating conditions conducive to mould growth.",0088_SW6.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, as evidenced by the inability to open passive vents and closed window trickle vents, leading to poor air circulation and increased humidity levels. Additionally, the high volume of laundry processed without sufficient drying space contributes to moisture accumulation. The presence of cold spots on the walls, likely due to insufficient insulation or detailing issues, exacerbates the condensation problem, creating an environment conducive to mould growth.",0132_DT4.pdf
"The mould development in the fitted wardrobes is primarily caused by inadequate ventilation during periods of elevated internal humidity levels, which allows warmer moist air to enter the wardrobes and condense on the colder external walls. Additionally, the closed passive trickle vents and the permanently closed passive vent in the kitchen further exacerbate the lack of airflow, contributing to the sustained humidity that supports mould growth.",0035_LU2.pdf
"The reported issues are primarily caused by inadequate ventilation due to the absence of passive trickle vents and a non-functional mechanical extraction unit, leading to elevated internal humidity levels and surface condensation. Additionally, the placement of contents against external walls may contribute to possible penetrating damp, exacerbating the moisture problems.",0896_SO15.pdf
"The reported issues are primarily caused by inadequate ventilation, as evidenced by the reliance on tenants to open windows for air circulation, which was not occurring during the survey. This, combined with elevated internal humidity levels from activities such as drying clothes indoors and the presence of colder surfaces, leads to surface condensation. Additionally, a potential internal leak may be contributing to the elevated moisture readings observed.",0897_SO15.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation due to insufficient overrun on extraction units, high moisture generation from the occupants' activities (such as frequent washing), and potential water ingress from uncovered chimney pots. Additionally, the lack of a visible damp proof course (DPC) and possible bridging issues with the hearths may contribute to raised moisture levels, while atmospheric conditions exacerbated by the number of occupants and cold walls in the first floor bedrooms further promote mould growth.",0139_E7.pdf
"The main causes of the reported damp and mould issues are poor ventilation due to the absence of trickle vents in old PVCu windows, sealed ventilation air bricks, and a non-functional kitchen extraction system. Additionally, the presence of moisture-laden warm air settling on cold surfaces leads to condensation, which is exacerbated by the limited airflow from the bathroom fan and the positioning of the fan near the window.",0743_NG9.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in the bathroom, which is only equipped with a passive vent that is not functioning properly, leading to poor air circulation, and condensation resulting from occupational activity within the property.",0435_BR5.pdf
"The main causes of the reported damp and mould issues are high moisture levels in the bedrooms due to poor ventilation, as occupants are closing doors and not opening windows at night, leading to elevated relative humidity and condensation on the ceiling. Additionally, the lack of effective management of occupational moisture contributes to the worsening conditions, particularly in poorly ventilated areas.",0288_TR15.pdf
"The reported mould issues are primarily caused by persistent elevated humidity levels resulting from inadequate ventilation, including dirty extractor fans and closed trickle vents, combined with high levels of occupational activity that contribute to moisture generation.",0589_LU1.pdf
"The main causes of the reported damp and mould issues are poor ventilation, particularly in areas of high moisture production such as the kitchen and bathroom, combined with the drying of clothes indoors. Additionally, a stuck trickle vent in the kitchen further exacerbates the lack of airflow. There may also be a defect around the base of the balcony contributing to moisture ingress in the bedroom.",0118_CM20.pdf
"The reported issues are primarily caused by inadequate ventilation, which has led to elevated internal humidity levels and periods of condensation. Contributing factors include underperforming mechanical extraction units, colder structural areas that promote condensation, and the presence of thermal bridging due to the orientation of the flat, which limits exposure to sunlight.",0422_BN18.pdf
"The reported damp and mould issues are primarily caused by poor weatherproofing of external features such as lead flashing and copings, leading to water ingress in the external walls. Additionally, ineffective ventilation in the bathroom, which relies solely on an extractor fan without an overrun function, contributes to elevated internal moisture levels, exacerbated by the drying of clothing indoors.",0999_WC1N.pdf
"The reported mould issues are primarily due to inadequate ventilation, stemming from a non-functioning mechanical extraction unit in the bathroom, blocked passive vents in the kitchen and bedrooms, and the closure of passive vents during the survey. Additionally, the placement of furniture against external walls contributes to condensation, creating conditions conducive to mould growth.",0599_LU1.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation, as the property relies on tenants opening windows to manage humidity, coupled with the absence of mechanical extraction units. This poor ventilation leads to elevated moisture levels and condensation, which, along with potential cavity defects in the walls, creates an environment conducive to mould growth.",0423_BN18.pdf
"The reported damp and mould issues are primarily caused by poor ventilation, particularly in the bathroom where the extractor fan is ineffective, leading to significant ongoing condensation. Additionally, high atmospheric moisture levels, combined with cold wall surfaces, contribute to the elevated moisture levels in the bedrooms and adjacent areas.",0749_NW6.pdf
"The main causes of the reported damp and mould issues are inadequate forced ventilation, particularly in bathroom areas, leading to the accumulation of atmospheric moisture, and potential interstitial condensation due to the installation of plasterboard dry lining. Additionally, insufficient loft insulation contributes to cold areas that exacerbate condensation problems.",0837_RG12.pdf
"The reported mould activity is primarily driven by inadequate ventilation, particularly in the kitchen and bathroom, which fails to effectively remove damp air. Additionally, the internal atmospheric conditions, influenced by occupational activities, contribute to increased humidity levels, exacerbating the mould growth, especially during the winter months.",0880_SE25.pdf
"The reported mould issues are primarily due to elevated internal humidity levels combined with inadequate ventilation, as the only mechanical extraction unit present does not vent to the exterior and the passive trickle vents were closed during the survey.",0670_LU3.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation that fails to meet building regulations, leading to insufficient air exchange and moisture accumulation. Additionally, atmospheric moisture from occupational activities contributes to the problem, exacerbated by ineffective forced ventilation systems in critical areas like the bathroom.",0891_SM6.pdf
"The reported damp and mould issues are primarily caused by poor ventilation leading to elevated atmospheric moisture levels, which support mould growth. Additionally, the presence of salts on the rear exterior wall suggests disruption of the render system due to a power cable, potentially contributing to moisture retention. Furthermore, failing masonry in the chimney may exacerbate the moisture problems in the property.",0015_DA12.pdf
"The reported issues are primarily caused by inadequate ventilation due to closed passive trickle vents and underperforming mechanical extraction units, leading to elevated internal humidity levels. Additionally, the placement of contents in front of external walls contributes to poor air circulation, creating conditions conducive to mould growth.",0660_LU3.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to the ineffective kitchen fan unit and the presence of cold areas created by wall vents in the bedrooms, which contribute to condensation. Additionally, the reliance on drying laundry indoors, especially with a non-functional tumble dryer, exacerbates moisture levels in the atmosphere.",0921_SO31.pdf
"The main causes of the reported damp and mould issues include inadequate waterproofing due to damage in the cementitious render, leading to moisture and salt migration, and insufficient ventilation in the ensuite area, exacerbated by an underperforming extractor fan that does not meet building regulations. Additionally, previous damp remediation efforts may not have been fully effective, as indicated by elevated moisture readings in the party wall area.",0946_SW1X.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, which fails to meet the required flow rates as per building regulations, and atmospheric moisture driven by occupational activities. Additionally, inconsistent loft insulation contributes to cold spots, exacerbating the conditions for mould growth.",0460_CT3.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, which fails to manage atmospheric moisture effectively, combined with defects in the external wall's cavity and a lack of insulation. Additionally, areas of poor pointing on the exterior wall contribute to water ingress, particularly during rainfall, exacerbating the moisture problem.",0487_DT4.pdf
"The reported mould issues are primarily caused by poor ventilation due to the isolation of the installed extraction system, reliance on open doors for moisture expulsion, and the drying of clothes indoors. Additionally, the presence of plants contributes to elevated internal moisture levels, leading to condensation and dampness in specific areas.",0518_EC1M.pdf
